date_time,tweet_id,retweets,favorites
2016-11-28 16:37:19,803276597545603072,2372,9795
2016-11-27 19:09:28,802952499103731712,1932,8823
2016-11-26 21:26:58,802624713319034886,2808,0
2016-11-26 19:50:26,802600418706604034,1413,6949
2016-11-26 18:00:13,802572683846291456,2437,8756
2016-11-26 01:31:31,802323869084381190,5660,15810
2016-11-25 21:37:47,802265048156610565,1338,6779
2016-11-25 19:55:35,802239329049477120,2534,8894
2016-11-25 16:22:55,802185808107208704,265,0
2016-11-25 01:18:59,801958328846974976,1656,7577
2016-11-24 18:28:13,801854953262350336,230,1763
2016-11-23 21:29:33,801538201127157760,2010,8043
2016-11-23 04:45:12,801285448605831168,795,5905
2016-11-22 20:58:07,801167903437357056,5703,23850
2016-11-22 18:17:08,801127390143516673,3843,0
2016-11-22 17:28:25,801115127852503040,2033,7881
2016-11-22 00:32:18,800859414831898624,96,669
2016-11-22 00:17:10,800855607700029440,1558,0
2016-11-21 17:23:47,800751577355128832,2709,10347
2016-11-21 01:37:04,800513324630806528,2908,12854
2016-11-20 22:02:27,800459316964663297,2112,9281
2016-11-20 21:00:48,800443802682937345,4172,0
2016-11-20 17:20:08,800388270626521089,2715,10901
2016-11-20 04:06:37,800188575492947969,3814,0
2016-11-20 00:59:15,800141422401830912,2465,14908
2016-11-19 16:49:49,800018252395122689,12709,27633
2016-11-19 00:40:24,799774291445383169,4511,0
2016-11-18 23:35:32,799757965289017345,2084,8197
2016-11-18 01:24:14,799422933579902976,1859,7892
2016-11-17 17:50:33,799308762079035393,5265,0
2016-11-17 17:04:16,799297110730567681,2659,9646
2016-11-17 01:35:54,799063482566066176,2404,7900
2016-11-16 17:01:16,798933969379225600,4323,12765
2016-11-16 16:28:21,798925684722855936,1401,7353
2016-11-16 01:54:03,798705661114773508,6434,0
2016-11-16 01:39:30,798701998996647937,7507,0
2016-11-16 01:23:12,798697898615730177,6301,0
2016-11-16 01:09:57,798694562394996736,4805,0
2016-11-16 00:38:54,798686750113755136,2254,0
2016-11-16 00:22:12,798682547630837760,4593,0
2016-11-15 23:44:44,798673117451325440,5393,0
2016-11-15 23:13:58,798665375516884993,3788,0
2016-11-15 21:49:12,798644042770751489,1794,0
2016-11-15 20:47:30,798628517273620480,1913,0
2016-11-15 17:54:59,798585098161549313,5474,0
2016-11-15 17:22:24,798576900688019456,5664,0
2016-11-15 01:44:00,798340744599797760,3235,0
2016-11-14 17:03:50,798209839306514432,2481,10194
2016-11-14 01:18:12,797971864723324932,3005,11306
2016-11-12 21:02:38,797545162159308800,4728,14239
2016-11-12 00:36:46,797236660651966464,6373,19461
2016-11-11 19:55:50,797165961484890113,26,222
2016-11-11 02:35:32,796904159865868288,8642,0
2016-11-11 00:03:42,796865951799083009,1883,7507
2016-11-10 17:02:03,796759840936919040,2944,11522
2016-11-10 04:01:37,796563435802726400,6980,0
2016-11-09 22:49:15,796484825502875648,1702,7380
2016-11-09 16:22:22,796387464403357696,4022,10758
2016-11-09 02:29:25,796177847564038144,13811,0
2016-11-09 00:37:46,796149749086875649,13811,31438
2016-11-08 23:01:49,796125600683540480,1743,4865
2016-11-08 22:25:27,796116448414461957,2325,8882
2016-11-08 20:00:55,796080075804475393,2232,8257
2016-11-08 16:47:50,796031486298386433,3612,10555
2016-11-07 03:14:10,795464331001561088,22762,48218
2016-11-06 22:59:35,795400264262053889,2769,9794
2016-11-06 01:33:58,795076730285391872,5267,15801
2016-11-05 19:24:28,794983741416415232,3255,0
2016-11-05 15:37:24,794926597468000259,2237,9983
2016-11-04 01:48:22,794355576146903043,9961,0
2016-11-04 00:15:59,794332329137291264,2599,9396
2016-11-03 15:51:10,794205286408003585,3216,9040
2016-11-02 23:45:19,793962221541933056,4719,16387
2016-11-02 16:00:06,793845145112371200,1800,9025
2016-11-02 00:42:53,793614319594401792,3030,0
2016-11-01 23:53:02,793601777308463104,1562,7806
2016-11-01 17:12:16,793500921481273345,2300,10433
2016-11-01 03:00:09,793286476301799424,8874,23993
2016-11-01 02:00:14,793271401113350145,2329,8507
2016-11-01 01:00:05,793256262322548741,8086,19504
2016-11-01 00:00:38,793241302385262592,3188,10278
2016-10-31 23:00:11,793226087023144960,2795,9572
2016-10-31 22:00:04,793210959003287553,2706,8714
2016-10-31 21:00:23,793195938047070209,5443,14883
2016-10-31 20:00:05,793180763617361921,1933,6769
2016-10-31 19:00:10,793165685325201412,2704,9153
2016-10-31 18:00:14,793150605191548928,1647,6019
2016-10-31 17:00:11,793135492858580992,2430,6254
2016-10-31 16:00:13,793120401413079041,3792,12349
2016-10-31 02:17:31,792913359805018113,3843,13963
2016-10-31 00:20:11,792883833364439040,4125,11025
2016-10-30 17:02:53,792773781206999040,1634,7192
2016-10-29 15:55:58,792394556390137856,4157,13087
2016-10-28 17:07:05,792050063153438720,1726,6962
2016-10-28 01:58:16,791821351946420224,20435,0
2016-10-27 23:30:09,791784077045166082,9235,0
2016-10-27 23:17:38,791780927877898241,3696,0
2016-10-27 22:53:48,791774931465953280,21452,43936
2016-10-27 16:06:04,791672322847637504,3030,11483
2016-10-26 22:31:36,791406955684368384,3985,12825
2016-10-26 16:14:55,791312159183634433,2452,8547
2016-10-25 21:18:40,791026214425268224,3950,0
2016-10-25 18:44:32,790987426131050500,2069,9574
2016-10-25 16:00:09,790946055508652032,4524,16297
2016-10-25 01:14:59,790723298204217344,2229,0
2016-10-24 23:37:28,790698755171364864,1862,8022
2016-10-24 15:53:19,790581949425475584,6882,20141
2016-10-23 23:42:19,790337589677002753,1834,7650
2016-10-23 19:42:02,790277117346975746,3060,12268
2016-10-23 16:25:25,790227638568808452,3433,0
2016-10-23 00:27:05,789986466051088384,2229,9040
2016-10-22 22:42:52,789960241177853952,3971,0
2016-10-22 18:57:48,789903600034189313,3996,10081
2016-10-22 00:45:17,789628658055020548,1704,7295
2016-10-21 22:48:24,789599242079838210,1860,6581
2016-10-21 18:16:44,789530877013393408,3255,11436
2016-10-21 03:56:25,789314372632018944,2211,8420
2016-10-21 01:42:53,789280767834746880,4755,0
2016-10-21 00:53:56,789268448748703744,2531,8905
2016-10-20 16:15:26,789137962068021249,2689,9475
2016-10-20 01:03:11,788908386943430656,12077,26779
2016-10-19 15:37:03,788765914992902144,9961,26657
2016-10-19 01:29:35,788552643979468800,6892,0
2016-10-18 16:11:17,788412144018661376,5093,15148
2016-10-18 00:41:57,788178268662984705,2027,7078
2016-10-17 22:51:57,788150585577050112,1238,5963
2016-10-17 17:32:13,788070120937619456,3321,0
2016-10-17 15:31:05,788039637453406209,1271,5976
2016-10-17 00:20:47,787810552592695296,2938,8395
2016-10-16 18:11:26,787717603741622272,2672,9992
2016-10-15 21:01:17,787397959788929025,2762,10626
2016-10-15 16:01:13,787322443945877504,1678,7603
2016-10-15 02:04:45,787111942498508800,6512,0
2016-10-14 16:13:10,786963064373534720,7698,25980
2016-10-14 00:47:00,786729988674449408,2351,0
2016-10-13 23:23:56,786709082849828864,5916,17816
2016-10-13 20:28:35,786664955043049472,2445,10313
2016-10-13 15:54:28,786595970293370880,3028,9248
2016-10-13 00:29:39,786363235746385920,3349,10592
2016-10-12 19:24:27,786286427768250368,2734,7762
2016-10-12 15:55:59,786233965241827333,4539,14848
2016-10-12 03:50:17,786051337297522688,152,1392
2016-10-12 02:53:11,786036967502913536,6737,0
2016-10-11 19:39:28,785927819176054784,3082,11108
2016-10-11 16:00:24,785872687017132033,1735,6533
2016-10-11 00:34:48,785639753186217984,2170,7680
2016-10-10 17:32:08,785533386513321988,1909,8840
2016-10-10 16:20:36,785515384317313025,1208,5977
2016-10-09 23:44:41,785264754247995392,1572,7080
2016-10-09 17:31:53,785170936622350336,4655,11684
2016-10-08 18:41:19,784826020293709826,3123,9836
2016-10-07 22:15:26,784517518371221505,2435,8742
2016-10-07 16:33:21,784431430411685888,1228,5576
2016-10-07 00:06:50,784183165795655680,7741,19503
2016-10-06 15:49:14,784057939640352768,10699,28926
2016-10-06 01:23:05,783839966405230592,10396,29144
2016-10-06 00:08:09,783821107061198850,1886,7169
2016-10-05 15:47:27,783695101801398276,3088,10179
2016-10-05 00:40:09,783466772167098368,2153,8214
2016-10-04 19:42:03,783391753726550016,5258,16443
2016-10-04 16:46:14,783347506784731136,5331,0
2016-10-04 15:55:06,783334639985389568,11237,28298
2016-10-03 23:25:55,783085703974514689,2107,7938
2016-10-03 15:42:44,782969140009107456,7097,23474
2016-10-03 01:00:34,782747134529531904,1357,7264
2016-10-02 23:23:04,782722598790725632,5186,16768
2016-10-02 15:10:30,782598640137187329,1810,7586
2016-10-01 19:47:08,782305867769217024,5328,16154
2016-10-01 00:58:26,782021823840026624,5960,0
2016-09-30 20:33:43,781955203444699136,3229,10846
2016-09-30 01:08:10,781661882474196992,2606,10145
2016-09-30 00:41:48,781655249211752448,1091,3890
2016-09-29 16:03:01,781524693396357120,5333,20171
2016-09-29 01:42:20,781308096455073793,2464,6937
2016-09-28 21:56:36,781251288990355457,1996,8152
2016-09-28 16:07:23,781163403222056960,2648,9528
2016-09-28 00:46:20,780931614150983680,6980,21041
2016-09-27 19:54:58,780858289093574656,1929,6988
2016-09-27 16:06:28,780800785462489090,1243,5331
2016-09-27 02:53:48,780601303617732608,3219,11755
2016-09-26 23:04:13,780543529827336192,1680,6124
2016-09-26 19:56:24,780496263422808064,3529,0
2016-09-26 18:38:05,780476555013349377,108,0
2016-09-26 17:29:48,780459368902959104,1027,5138
2016-09-25 23:47:39,780192070812196864,2154,8452
2016-09-25 17:10:10,780092040432480260,2213,0
2016-09-25 16:00:13,780074436359819264,4736,11754
2016-09-25 00:06:08,779834332596887552,6737,18290
2016-09-23 17:50:56,779377524342161408,2990,8510
2016-09-23 01:04:56,779124354206535695,17566,0
2016-09-22 20:33:42,779056095788752897,4351,14316
2016-09-22 16:13:51,778990705243029504,6880,19325
2016-09-22 01:54:34,778774459159379968,9479,0
2016-09-22 01:16:45,778764940568104960,348,839
2016-09-22 00:13:04,778748913645780993,1252,6667
2016-09-21 17:42:10,778650543019483137,1431,5586
2016-09-21 16:00:17,778624900596654080,971,4468
2016-09-21 01:39:11,778408200802557953,4134,13217
2016-09-21 00:53:04,778396591732486144,11703,0
2016-09-21 00:00:35,778383385161035776,1049,5648
2016-09-20 17:36:50,778286810187399168,3167,10051
2016-09-20 01:12:28,778039087836069888,2540,8218
2016-09-20 00:24:34,778027034220126208,1537,6365
2016-09-19 19:31:59,777953400541634568,3373,0
2016-09-19 15:00:20,777885040357281792,1563,6172
2016-09-19 01:42:24,777684233540206592,2808,10904
2016-09-18 22:54:18,777641927919427584,4053,0
2016-09-18 21:33:11,777621514455814149,2408,8477
2016-09-17 16:57:35,777189768882946048,4132,13764
2016-09-16 16:24:19,776819012571455488,13097,0
2016-09-16 16:00:31,776813020089548800,1147,4732
2016-09-15 17:48:25,776477788987613185,2653,8515
2016-09-15 02:42:54,776249906839351296,8747,0
2016-09-15 00:36:55,776218204058357768,15190,28888
2016-09-14 23:30:38,776201521193218049,2413,9261
2016-09-14 17:40:06,776113305656188928,4172,11422
2016-09-14 16:00:49,776088319444877312,146,1776
2016-09-14 03:27:11,775898661951791106,16060,0
2016-09-13 23:44:54,775842724423557120,2547,11329
2016-09-13 16:30:07,775733305207554048,3843,13460
2016-09-13 16:13:44,775729183532220416,4413,12591
2016-09-12 16:05:54,775364825476165632,2830,7155
2016-09-12 15:10:21,775350846108426240,3738,9844
2016-09-11 21:34:30,775085132600442880,4511,15052
2016-09-10 23:54:11,774757898236878852,1709,8353
2016-09-10 16:03:16,774639387460112384,1659,6528
2016-09-09 18:31:54,774314403806253056,5265,21089
2016-09-08 20:45:53,773985732834758656,3699,10408
2016-09-08 16:33:46,773922284943896577,1671,6215
2016-09-08 02:09:06,773704687002451968,1544,6406
2016-09-07 23:52:41,773670353721753600,1257,5188
2016-09-07 15:44:53,773547596996571136,5869,21386
2016-09-07 01:47:12,773336787167145985,4837,0
2016-09-06 23:56:05,773308824254029826,7161,22613
2016-09-06 19:52:39,773247561583001600,3117,9170
2016-09-06 16:10:20,773191612633579521,3955,9685
2016-09-05 19:22:09,772877495989305348,3699,8287
2016-09-05 15:58:34,772826264096874500,2268,7790
2016-09-05 02:00:22,772615324260794368,3228,0
2016-09-04 23:46:12,772581559778025472,1634,6290
2016-09-03 22:02:38,772193107915964416,1326,5825
2016-09-03 19:23:13,772152991789019136,1089,3691
2016-09-03 17:02:54,772117678702071809,705,3639
2016-09-03 16:52:02,772114945936949249,454,2647
2016-09-03 16:04:27,772102971039580160,899,3874
2016-09-03 03:13:29,771908950375665664,1805,6339
2016-09-02 18:03:10,771770456517009408,3235,11607
2016-09-02 00:12:18,771500966810099713,2500,8009
2016-09-01 16:14:48,771380798096281600,4837,10182
2016-09-01 02:21:21,771171053431250945,7110,0
2016-09-01 00:04:38,771136648247640064,2796,8851
2016-08-31 21:47:27,771102124360998913,1373,6024
2016-08-31 15:58:28,771014301343748096,1584,6666
2016-08-31 00:58:39,770787852854652928,1150,4779
2016-08-30 23:58:40,770772759874076672,1359,5025
2016-08-30 16:11:18,770655142660169732,1716,7121
2016-08-30 00:14:12,770414278348247044,1998,6118
2016-08-29 16:14:30,770293558247038976,1402,6006
2016-08-29 03:00:36,770093767776997377,2910,0
2016-08-29 01:22:47,770069151037685760,2188,7337
2016-08-28 16:51:16,769940425801170949,9122,30173
2016-08-28 00:37:54,769695466921623552,1608,6214
2016-08-27 00:47:53,769335591808995329,7387,0
2016-08-26 16:37:54,769212283578875904,1645,5210
2016-08-26 00:38:52,768970937022709760,6208,13804
2016-08-25 20:35:48,768909767477751808,2548,0
2016-08-25 16:58:45,768855141948723200,854,4042
2016-08-25 00:43:02,768609597686943744,1136,3971
2016-08-24 23:50:10,768596291618299904,1223,4870
2016-08-24 21:02:45,768554158521745409,5553,0
2016-08-24 15:43:39,768473857036525572,3268,13141
2016-08-23 21:09:14,768193404517830656,3373,10509
2016-08-23 00:40:31,767884188863397888,1307,4587
2016-08-22 16:06:54,767754930266464257,5128,15442
2016-08-21 23:15:55,767500508068192258,2233,7254
2016-08-21 02:47:37,767191397493538821,3600,11863
2016-08-20 22:12:29,767122157629476866,2736,9830
2016-08-20 00:26:19,766793450729734144,1304,4873
2016-08-19 19:14:16,766714921925144576,361,2520
2016-08-19 17:47:52,766693177336135680,761,3885
2016-08-18 23:55:18,766423258543644672,1507,5795
2016-08-18 16:38:26,766313316352462849,1798,6538
2016-08-18 01:03:45,766078092750233600,2503,0
2016-08-18 00:28:24,766069199026450432,810,4070
2016-08-17 20:27:34,766008592277377025,476,3626
2016-08-17 01:20:27,765719909049503744,2065,6990
2016-08-16 22:00:23,765669560888528897,1180,5006
2016-08-16 03:52:26,765395769549590528,3232,25803
2016-08-16 02:14:15,765371061932261376,2072,6839
2016-08-15 16:22:20,765222098633691136,3228,11222
2016-08-14 16:13:27,764857477905154048,1701,6243
2016-08-13 00:38:30,764259802650378240,1437,5804
2016-08-12 04:35:10,763956972077010945,51,743
2016-08-11 20:40:41,763837565564780549,3950,12105
2016-08-10 01:23:03,763183847194451968,1406,5180
2016-08-10 00:16:21,763167063695355904,2859,0
2016-08-09 20:03:43,763103485927849985,2199,7112
2016-08-08 17:19:51,762699858130116608,3433,11689
2016-08-08 02:13:34,762471784394268675,6109,10829
2016-08-08 01:44:46,762464539388485633,3971,9939
2016-08-07 15:56:28,762316489655476224,1063,4624
2016-08-06 21:20:40,762035686371364864,14787,30657
2016-08-06 17:26:19,761976711479193600,1901,5212
2016-08-06 02:27:27,761750502866649088,3724,0
2016-08-06 02:06:59,761745352076779520,826,4133
2016-08-05 21:19:27,761672994376806400,27689,47554
2016-08-05 16:28:54,761599872357261312,1130,3985
2016-08-05 01:19:35,761371037149827077,17235,0
2016-08-04 22:52:29,761334018830917632,1386,4990
2016-08-04 20:09:17,761292947749015552,1040,4323
2016-08-04 15:48:47,761227390836215808,1498,5147
2016-08-04 01:03:17,761004547850530816,3321,10946
2016-08-03 17:43:45,760893934457552897,925,3680
2016-08-03 02:02:14,760656994973933572,1813,6351
2016-08-03 00:59:13,760641137271070720,1227,4812
2016-08-02 18:14:06,760539183865880579,3458,7288
2016-08-02 17:04:31,760521673607086080,1328,4045
2016-08-02 01:44:48,760290219849637889,10926,25790
2016-08-01 23:15:56,760252756032651264,823,3795
2016-08-01 19:07:17,760190180481531904,1707,5496
2016-08-01 16:43:19,760153949710192640,30,0
2016-08-01 02:45:22,759943073749200896,1985,5722
2016-07-31 20:21:02,759846353224826880,1876,6481
2016-07-31 16:50:42,759793422261743616,1816,5745
2016-07-31 01:12:26,759557299618865152,1143,4507
2016-07-30 17:56:51,759447681597108224,2351,8178
2016-07-30 17:51:13,759446261539934208,466,1610
2016-07-30 01:22:17,759197388317847553,1852,5858
2016-07-29 22:53:27,759159934323924993,1104,0
2016-07-29 18:53:24,759099523532779520,3951,13979
2016-07-29 15:27:55,759047813560868866,1909,6236
2016-07-29 02:40:28,758854675097526272,864,3411
2016-07-29 00:57:05,758828659922702336,3670,10793
2016-07-28 19:06:01,758740312047005698,1541,5523
2016-07-28 01:31:38,758474966123810816,945,3658
2016-07-28 01:00:57,758467244762497024,2102,4613
2016-07-27 20:56:24,758405701903519748,1822,5014
2016-07-27 17:35:10,758355060040593408,1006,3247
2016-07-27 00:40:12,758099635764359168,9479,18264
2016-07-26 20:47:17,758041019896193024,352,2599
2016-07-26 00:58:34,757741869644341248,3114,6603
2016-07-26 00:08:05,757729163776290825,7492,0
2016-07-25 23:54:05,757725642876129280,1151,4369
2016-07-25 16:21:11,757611664640446465,1037,4405
2016-07-25 15:26:30,757597904299253760,286,0
2016-07-25 15:19:12,757596066325864448,1002,4178
2016-07-25 02:20:45,757400162377592832,6510,14532
2016-07-25 01:52:43,757393109802180609,1642,5589
2016-07-24 23:20:20,757354760399941633,1346,4337
2016-07-23 23:42:53,756998049151549440,1894,6034
2016-07-23 19:49:07,756939218950160384,1905,6383
2016-07-23 00:46:50,756651752796094464,1236,4838
2016-07-22 16:28:07,756526248105566208,3416,9992
2016-07-22 01:42:09,756303284449767430,1049,3791
2016-07-22 00:43:32,756288534030475264,16849,42374
2016-07-21 23:53:04,756275833623502848,1454,6132
2016-07-21 02:41:54,755955933503782912,2722,7016
2016-07-19 01:04:16,755206590534418437,5078,15781
2016-07-18 18:43:07,755110668769038337,10552,20352
2016-07-18 03:06:01,754874841593970688,7514,0
2016-07-18 01:53:28,754856583969079297,2376,6633
2016-07-17 18:38:22,754747087846248448,494,2486
2016-07-17 01:05:25,754482103782404096,1854,5078
2016-07-16 22:55:55,754449512966619136,695,3598
2016-07-16 01:08:03,754120377874386944,2236,7579
2016-07-14 18:22:23,753655901052166144,2067,5610
2016-07-14 02:47:04,753420520834629632,3367,7568
2016-07-14 01:19:12,753398408988139520,1809,5514
2016-07-13 23:48:51,753375668877008896,2213,7338
2016-07-13 18:42:44,753298634498793472,5396,0
2016-07-13 18:26:16,753294487569522689,990,3223
2016-07-13 01:34:21,753039830821511168,19828,35606
2016-07-13 00:43:15,753026973505581056,907,3764
2016-07-12 18:27:35,752932432744185856,6512,12116
2016-07-12 17:27:23,752917284578922496,1484,6677
2016-07-12 03:11:42,752701944171524096,2717,0
2016-07-12 01:52:49,752682090207055872,1508,5781
2016-07-12 00:27:52,752660715232722944,1475,4196
2016-07-11 18:20:21,752568224206688256,2165,5271
2016-07-11 15:07:30,752519690950500352,3266,7059
2016-07-11 02:51:40,752334515931054080,1042,3674
2016-07-11 01:11:51,752309394570878976,15378,0
2016-07-10 16:10:29,752173152931807232,1737,5715
2016-07-10 01:23:49,751950017322246144,865,2940
2016-07-10 00:32:46,751937170840121344,1240,4971
2016-07-09 17:28:29,751830394383790080,1849,5579
2016-07-09 15:02:31,751793661361422336,2731,5564
2016-07-09 02:06:27,751598357617971201,2907,7638
2016-07-09 01:08:47,751583847268179968,1041,4215
2016-07-08 22:09:27,751538714308972544,1189,4845
2016-07-08 16:44:23,751456908746354688,950,3089
2016-07-08 03:07:09,751251247299190784,5562,12034
2016-07-08 00:04:50,751205363882532864,1720,6062
2016-07-07 19:16:47,751132876104687617,1223,4852
2016-07-07 01:47:22,750868782890057730,1290,4584
2016-07-06 15:54:42,750719632563142656,4755,12631
2016-07-06 01:46:38,750506206503038976,1085,4255
2016-07-05 20:41:01,750429297815552001,4053,12634
2016-07-05 17:38:41,750383411068534784,1082,4374
2016-07-05 17:31:49,750381685133418496,27,669
2016-07-05 02:00:06,750147208377409536,910,2991
2016-07-05 01:00:05,750132105863102464,1222,3477
2016-07-05 00:00:18,750117059602808832,1246,4173
2016-07-04 23:00:03,750101899009982464,799,2926
2016-07-04 22:00:12,750086836815486976,507,2086
2016-07-04 21:00:04,750071704093859840,3141,7474
2016-07-04 20:00:23,750056684286914561,853,3045
2016-07-04 19:00:33,750041628174217216,581,3048
2016-07-04 18:00:41,750026558547456000,741,2610
2016-07-04 17:00:26,750011400160841729,856,3097
2016-07-04 16:00:22,749996283729883136,775,2925
2016-07-04 15:00:45,749981277374128128,2348,4900
2016-07-04 01:17:51,749774190421639168,1260,4484
2016-07-03 01:41:06,749417653287129088,1555,5865
2016-07-03 00:43:15,749403093750648834,502,2502
2016-07-03 00:14:27,749395845976588288,3267,8205
2016-07-02 19:01:20,749317047558017024,2118,5247
2016-07-02 03:00:36,749075273010798592,1956,5517
2016-07-02 02:17:13,749064354620928000,1455,4609
2016-07-02 00:27:45,749036806121881602,752,2968
2016-07-01 20:31:43,748977405889503236,3222,10306
2016-07-01 17:33:49,748932637671223296,2138,5554
2016-07-01 02:31:39,748705597323898880,908,2665
2016-07-01 02:06:06,748699167502000129,1506,4545
2016-07-01 01:40:41,748692773788876800,1262,4054
2016-06-30 17:54:50,748575535303884801,1883,5817
2016-06-30 17:28:39,748568946752774144,638,2112
2016-06-30 02:45:28,748346686624440324,1162,5003
2016-06-30 02:10:24,748337862848962560,3883,7277
2016-06-30 01:15:31,748324050481647620,715,3539
2016-06-30 00:09:04,748307329658011649,676,3539
2016-06-29 18:25:21,748220828303695873,7354,13522
2016-06-29 01:23:16,747963614829678593,2024,5549
2016-06-28 23:23:19,747933425676525569,2419,6329
2016-06-28 20:14:22,747885874273214464,916,2798
2016-06-28 17:28:22,747844099428986880,704,2707
2016-06-28 15:40:07,747816857231626240,1106,4621
2016-06-28 04:42:46,747651430853525504,147,1311
2016-06-28 04:31:44,747648653817413632,5516,12322
2016-06-28 01:21:27,747600769478692864,535,2239
2016-06-28 00:54:46,747594051852075008,985,3520
2016-06-27 19:31:23,747512671126323200,1522,5278
2016-06-27 16:08:30,747461612269887489,989,3708
2016-06-27 14:40:26,747439450712596480,1808,5178
2016-06-27 01:37:04,747242308580548608,2736,0
2016-06-27 00:07:44,747219827526344708,1482,5028
2016-06-26 23:05:29,747204161125646336,861,3216
2016-06-26 16:25:26,747103485104099331,3744,9129
2016-06-26 03:22:31,746906459439529985,277,2785
2016-06-26 01:08:52,746872823977771008,2020,5739
2016-06-25 21:34:37,746818907684614144,1656,5093
2016-06-25 19:42:08,746790600704425984,1519,4654
2016-06-25 17:31:25,746757706116112384,3696,9127
2016-06-25 15:29:00,746726898085036033,1698,5791
2016-06-25 03:17:46,746542875601690625,1795,4824
2016-06-25 01:52:36,746521445350707200,930,0
2016-06-25 00:56:43,746507379341139972,1028,4458
2016-06-24 15:48:42,746369468511756288,1543,5945
2016-06-24 00:04:36,746131877086527488,2068,6580
2016-06-23 19:05:49,746056683365994496,768,3411
2016-06-23 01:25:06,745789745784041472,998,3816
2016-06-22 20:18:30,745712589599014916,2193,6698
2016-06-22 01:50:58,745433870967832576,2394,6751
2016-06-22 01:06:43,745422732645535745,2280,8171
2016-06-21 17:58:09,745314880350101504,2589,6824
2016-06-21 02:03:25,745074613265149952,3295,7495
2016-06-21 00:54:33,745057283344719872,2117,6929
2016-06-20 20:49:19,744995568523612160,581,2830
2016-06-20 19:11:53,744971049620602880,2524,7519
2016-06-20 01:54:27,744709971296780288,1484,5366
2016-06-19 01:02:50,744334592493166593,1986,6476
2016-06-18 18:26:18,744234799360020481,73194,148867
2016-06-18 17:41:06,744223424764059648,339,1572
2016-06-18 01:33:55,743980027717509120,1039,3993
2016-06-17 19:59:26,743895849529389061,912,3493
2016-06-17 16:01:16,743835915802583040,1952,0
2016-06-17 01:00:24,743609206067040256,1314,4275
2016-06-17 00:05:25,743595368194129920,6150,17469
2016-06-16 20:47:36,743545585370791937,889,3373
2016-06-16 18:26:48,743510151680958465,3520,7584
2016-06-16 01:25:36,743253157753532416,1152,4047
2016-06-15 23:24:09,743222593470234624,1806,5915
2016-06-15 22:36:19,743210557239623680,1285,3663
2016-06-14 01:49:03,742534281772302336,3385,6735
2016-06-14 01:24:27,742528092657332225,1849,4214
2016-06-13 21:16:49,742465774154047488,3714,6928
2016-06-13 18:27:32,742423170473463808,3529,9379
2016-06-13 15:59:24,742385895052087300,1853,6487
2016-06-13 01:06:33,742161199639494656,1283,4101
2016-06-13 00:22:53,742150209887731712,1456,4850
2016-06-12 00:44:30,741793263812808706,1416,4334
2016-06-11 21:27:17,741743634094141440,2591,7775
2016-06-11 01:13:51,741438259667034112,771,3517
2016-06-10 16:19:48,741303864243200000,3024,8367
2016-06-10 02:48:49,741099773336379392,5206,9517
2016-06-10 00:39:48,741067306818797568,2910,9099
2016-06-09 19:52:53,740995100998766593,2561,6032
2016-06-09 01:07:06,740711788199743490,894,3234
2016-06-09 00:19:04,740699697422163968,736,2716
2016-06-08 22:48:46,740676976021798912,6434,17300
2016-06-08 02:41:38,740373189193256964,12544,33412
2016-06-08 02:09:24,740365076218183684,402,2329
2016-06-08 01:45:19,740359016048689152,811,3120
2016-06-07 16:09:13,740214038584557568,1848,6361
2016-06-07 00:36:02,739979191639244800,5553,19011
2016-06-06 21:32:13,739932936087216128,1017,3864
2016-06-06 15:40:26,739844404073074688,809,3615
2016-06-06 01:02:55,739623569819336705,1280,3587
2016-06-05 23:53:41,739606147276148736,1555,5140
2016-06-05 19:47:03,739544079319588864,19945,37508
2016-06-05 15:54:48,739485634323156992,2732,6778
2016-06-04 23:31:25,739238157791694849,54613,110224
2016-06-04 00:32:32,738891149612572673,6,100
2016-06-04 00:08:17,738885046782832640,1076,3586
2016-06-04 00:01:35,738883359779196928,742,3130
2016-06-03 01:07:16,738537504001953792,1443,4838
2016-06-02 16:10:29,738402415918125056,771,3100
2016-06-02 01:44:22,738184450748633089,1147,4098
2016-06-02 00:32:39,738166403467907072,3132,8313
2016-06-01 23:52:28,738156290900254721,607,2368
2016-06-01 02:00:04,737826014890496000,1660,5005
2016-06-01 00:17:54,737800304142471168,3266,9526
2016-05-31 16:14:39,737678689543020544,1241,4777
2016-05-31 00:49:32,737445876994609152,4199,9741
2016-05-30 16:40:14,737322739594330112,760,3424
2016-05-30 15:52:33,737310737551491075,6972,13932
2016-05-29 01:49:16,736736130620620800,1614,4023
2016-05-28 03:04:00,736392552031657984,6892,16832
2016-05-28 01:18:00,736365877722001409,1160,3780
2016-05-27 15:58:54,736225175608430592,2634,7711
2016-05-27 01:47:23,736010884653420544,2782,7481
2016-05-27 00:32:10,735991953473572864,1070,3402
2016-05-26 01:47:51,735648611367784448,1044,3844
2016-05-26 00:54:06,735635087207878657,2212,5844
2016-05-25 01:03:06,735274964362878976,4711,12393
2016-05-24 23:47:49,735256018284875776,830,3165
2016-05-24 15:55:00,735137028879360001,916,2972
2016-05-24 01:02:00,734912297295085568,495,2620
2016-05-23 16:46:51,734787690684657664,5941,11906
2016-05-23 16:01:50,734776360183431168,504,2384
2016-05-23 01:40:38,734559631394082816,372,1413
2016-05-21 01:13:53,733828123016450049,738,3394
2016-05-21 00:50:46,733822306246479872,965,3498
2016-05-20 02:18:32,733482008106668032,886,2965
